AREA DEM REP OTH
AREA DEM REP OTH
TN-7 82175.11059264 221603.05848095997 10780.208907312
TN-6 67607.76748506 238321.10566220002 0
TN-5 256447.8 0 0
TN-4 81130.04364654 217811.05635345998 0
TN-3 86832.86451125 207522.93357999998 10306.704955375
TN-2 84693.60776204002 221193.99968650003 0
TN-1 58673.152218 218875.53536520002 0
SD-1 0 285181.09861434 0
SC-7 134965.22724095 192310.87275905 0
SC-6 230454.57056743998 49491.81225228 9562.711390097998
SC-5 136645.25647619003 195039.64352381002 0
SC-4 106713.7331636 205685.385028 0
SC-3 87986.13998386002 216487.56001614 0
SC-2 126073.45667649 194986.20035369002 10513.039654093001
SC-1 187491.63945492 177860.66054507997 0
RI-2 174660.84256634998 76929.65743365 0
RI-1 176586.53214795998 0 34380.26785204
PA-9 112345.37672980002 227388.92327019997 0
PA-8 182619.10867815997 156781.49132183997 0
PA-7 195226.18077043002 150497.42600343 0
PA-6 229150.35845447 133115.10303428 0
PA-5 284809.81455455 94083.08544545001 0
PA-4 269962.20547244995 117772.26671420998 0
PA-3 372967.88702639996 3435.7979174520005 0
PA-2 253666.769747 39974.230253 0
PA-18 268579.20097092004 88168.19641476002 11908.987868064001
PA-17 224689.86335678998 179505.43664320998 0
PA-16 155584.87838011998 194891.82161988 0
PA-15 90023.0773125 240539.42268750002 0
PA-14 121862.90969952001 233197.29030048 0
PA-13 86094.41228988 252882.78771012 0
PA-12 101477.01016556998 229424.08983442996 0
PA-1 184582.08249271 213191.3175259 0
PA-11 124632.35836380001 231699.14163620002 0
PA-10 189574.74714997 185151.55285002998 0
OR-5 243623.17336481 163079.52663518998 0
OR-4 243550.01763008998 168198.1909758 0
OR-3 347110.57827861 52258.93821708 21434.196128420997
OR-2 167521.74456292 228301.00079512 0
OR-1 289037.81440664997 119146.32641176 0
OK-5 154237.3078587 156435.6921413 0
OK-4 92804.67524015998 210455.72133684 0
OK-3 70244.89504558 236424.87428744 0
OK-2 72972.16826016002 208758.71270695998 0
OK-1 112098.9180672 207401.38756991999 0
OH-9 242954.71868214 85776.58131786 0
OH-8 110667.26547825002 251350.23452174998 0
OH-7 122923.35766944001 222338.44322652 0
OH-6 104968.6621504 238852.13784959997 0
OH-5 145983.639578 237532.36042200003 0
OH-4 111932.74611024 226738.91734032 12276.750587376
OH-3 263449.49061081 58217.151817859994 0
OH-2 158439.3853686 223097.71463139998 0
OH-16 165673.4152532 230175.58474679998 0
OH-15 167475.20536406 216842.59463594 0
OH-14 180420.46072066002 218691.63927934 0
OH-13 226317.06385128 114328.87458936 0
OH-12 187569.01668960002 218390.059251 0
OH-1 183433.96376216 196103.57535403 0
OH-11 315580.31670672 27305.293579848 0
OH-10 178115.49857652 201855.80142347998 0
NY-9 240611.18214090998 9006.292217376998 10592.820437507
NY-8 251202.439494 10810.657885869 0
NY-7 198680.69079494997 2847.445965819 7890.169521779999
NY-6 169242.37928675997 45553.420713240004 0
NY-5 212576.06669151998 0 22785.230954866995
NY-4 218365.54790931998 112650.51972391 10549.639198084002
NY-3 197630.70182982003 147246.27963451 10219.693678901001
NY-27 146820.08647555 205527.8091752 15221.644781895
NY-26 227181.41234936003 86788.80997144 0
NY-25 233235.16933556003 103320.62831972 10949.360644096001
NY-24 163448.53066242003 166675.9890186 0
NY-23 137601.03091680002 172392.16446539998 0
NY-22 164885.33707680003 147580.50114432 0
NY-2 167587.7377965 146736.25000949999 11671.0056741
NY-21 146481.32083338 165284.07916662 0
NY-20 234865.93039579998 110501.06960419999 0
NY-19 191818.77529854 144214.59438074 10554.406059574001
NY-18 180479.31959869002 141800.91319716 0
NY-17 211757.1067935 94238.18021025001 12987.2193759
NY-16 216692.31678896002 0 0
NY-15 188619.05286530004 0 8821.62844016
NY-14 175902.75094079998 15861.075127135999 7112.979898368
NY-13 249173.36382925 0 0
NY-12 281665.50701232 17086.098245936002 0
NY-1 160609.34527214 180550.56000814997 9300.173692104
NY-11 132960.32104275 137824.97895725 0
NY-10 234542.85346779999 24364.587008979997 9499.364891356
NV-4 184829.90660447997 111677.9590176 10509.715956863998
NV-3 200775.37257680003 145621.80411072 13645.019712058001
NV-2 149066.94773850002 193599.146532 12578.9057295
NV-1 163280.47434132002 48991.8503249 8968.284183404
NM-3 189649.47603020002 121541.32396979998 0
NM-2 134256.24040900002 137897.659591 0
NM-1 187190.77387047998 118349.76272973999 0
NJ-9 219706.26463592 66120.13536408001 0
NJ-8 201038.04843220997 25415.22384764 0
NJ-7 205047.38261755998 184329.71738244 0
NJ-6 208251.91175859 95623.38824141 0
NJ-5 213738.96050319998 168937.8394968 0
NJ-4 154425.1469733 219484.35302670003 0
NJ-3 206738.71020600002 184009.28979399998 0
