AREA DEM REP OTH
OH-16 145536.1411893 250312.85881070004 0
OH-15 144773.05330492 239544.74669508 0
OH-14 163966.70519727 235145.39480272998 0
OH-13 201538.92834600003 139106.97499296 0
OH-12 178635.13435404 227323.94158656 0
OH-1 187084.86787889 192452.6712373 0
OH-11 271896.45124679996 70989.1487532 0
OH-10 171857.02929135 208114.27070865 0
NY-9 217615.4351518 32002.04180859 10592.820437507
NY-8 233449.58469564 28563.51530436 0
NY-7 182565.93166812 18962.190433368 7890.169521779999
NY-6 158234.73892416 56561.06107584 0
NY-5 212576.06669151998 0 22785.230954866995
NY-4 207602.33451034 123413.73312289001 10549.639198084002
NY-3 206855.65247010998 138021.36450389 10219.693678901001
NY-27 137034.0998923 215313.72224454998 15221.644781895
NY-26 219153.6933717 94816.56126772 0
NY-25 215571.0282628 120984.804143 10949.360644096001
NY-24 160975.42469667 169149.12887412 0
NY-23 129258.5240232 180734.67135899997 0
NY-22 163620.45022816 148845.38799296002 0
NY-2 159711.82899449999 154612.1588115 11671.0056741
NY-21 129415.65695586002 182349.74304414 0
NY-20 214418.26994060003 130948.7300594 0
NY-19 191679.55097928 144353.8187 10554.406059574001
NY-18 184321.28570569 137958.91399829 0
NY-17 198464.37235875 107530.94654325001 12987.2193759
NY-16 216692.31678896002 0 0
NY-15 177668.03304563998 7576.532692214 8821.62844016
NY-14 153201.50118816 38562.3109584 7112.979898368
NY-13 228921.78855874998 17183.47525762 0
NY-12 254518.36885504 44233.23022784 0
NY-1 157052.91122334998 184107.02910294998 9300.173692104
NY-11 137653.13860587 133132.16139413 0
NY-10 209510.83268959998 49396.59436683999 9499.364891356
NV-4 156216.72593376 140291.13968832 10509.715956863998
NV-3 187688.34266588 158708.83402164 13645.019712058001
NV-2 138400.325844 204265.7684265 12578.9057295
NV-1 148884.4148715 63387.90979472 8968.284183404
NM-3 194022.73369984 117168.06630015999 0
NM-2 137378.74374987002 134775.15625013 0
NM-1 189774.73575186 115765.80084836 0
NJ-9 202682.52999984004 83143.87000016001 0
NJ-8 180735.43627634 45717.859354420005 0
NJ-7 206012.57057304 183364.52942695998 0
NJ-6 198508.84917728 105366.45082271998 0
NJ-5 226432.46476223998 156244.33523776 0
NJ-4 150004.265391 223905.23460899998 0
NJ-3 218151.87316400002 172596.12683599998 0
NJ-2 174988.33334076003 174800.56665924002 0
NJ-12 230053.91782751997 95990.88217247998 0
NJ-1 236866.71428308 111894.48571692001 0
NJ-11 233442.98394910002 164491.3160509 0
NJ-10 239251.27052643002 35053.12561242 0
NH-2 227172.65915271002 168437.04084729002 0
NH-1 213200.04825773998 183991.72303457998 0
NE-3 58561.550621419985 208797.70149941999 0
NE-2 146075.0945069 151353.28744964997 0
NE-1 116540.50082176 169494.72079375997 0
ND-1 106493.84991966 242486.94090977998 16709.401856755998
NC-9 175533.97722751004 216507.92277249 0
NC-8 181730.43218322002 193220.96781677997 0
NC-7 155925.73264884 261514.36735115998 0
NC-6 251343.76548666 143297.82290794 14698.995231775998
NC-5 117739.2705958 253025.50631286 0
NC-4 312022.58505547995 132867.65943354 0
NC-3 121594.05954400002 230975.940456 0
NC-2 277684.13359248004 155645.46086336 0
NC-13 125972.15440927999 255586.24559072003 0
NC-12 294201.05043135 0 0
NC-1 214986.02958225002 160606.47041774998 0
NC-11 197212.5875439 218699.525997 15118.85628693
NC-10 124457.3496144 266280.25038559997 0
MT-1 270782.5806604 299331.6193396 0
MS-4 0 263461 0
MS-3 118336.30170354 236913.49829645996 0
MS-2 233159.61597599997 83883.18402399999 0
MS-1 107313.01804908 232114.78195092 0
MO-8 85234.334122 249967.922788 0
MO-7 92261.0511466 266773.3892796 0
MO-6 113201.72571219999 261788.7247916 0
MO-5 222425.62820007998 133214.6442223 0
MO-4 112598.73064847998 248966.96174039997 0
MO-3 111350.31036444 279106.25160096004 0
MO-2 212893.27835463 229965.80028263998 0
MO-1 274892.72427999997 63386.6072294 0
MN-8 158542.2606501 220190.85985695 0
MN-7 165131.79046542002 188804.58377832 12850.507416915
MN-6 137568.42282563998 257237.37717436 0
MN-5 265702.85683264 109088.26826016 0
MN-4 261863.98551600002 111656.36187048002 0
MN-3 247842.30862224 177048.89137775998 0
MN-2 219763.66301495998 172058.15978496 0
MN-1 175720.45713978 183180.90350398 0
MI-9 237442.72887828 132059.00510948 12486.650732704
MI-8 224002.30701394004 169727.8396073 0
MI-7 164573.948732 209678.051268 0
MI-6 169283.800728 185967.933312 13340.28807552
MI-5 216587.2711288 130555.66374136001 11729.854363655999
MI-4 125430.84423855 225429.82357428 11998.63218717
MI-3 189183.6618654 193288.73813460005 0
MI-2 149715.25638802 210830.42977552 15837.198781144
MI-14 269412.76307469996 55009.66141965 14180.868733584
MI-13 227951.26695675 47810.561585250005 12148.65994158
MI-12 247989.32616627004 100677.99555567 0
MI-1 153228.50434432 233396.0709232 0
MI-11 229219.30065900003 175683.42737105 0
MI-10 148184.72939906002 236419.87060094 0
ME-2 214054.7291358 162062.2708642 0
ME-1 259566.8113332 156039.98866679997 0
MD-8 265794.32635063 111189.97364937 0
MD-7 239252.1965562 98505.83721960001 0
MD-6 202596.42633497 137146.68524094002 0
MD-5 268051.6829091 107814.6170909 0
MD-4 267522.86992937 65692.46339215999 0
MD-3 251575.4682195 107995.53178050001 0
MD-2 218260.37661516 112642.32338484 0
MD-1 128557.45361557002 254399.24638443 0
MA-9 251360.37901883997 153073.42098116002 0
MA-8 323344.1 0 0
MA-7 262096.8 0 0
MA-6 254870.76412837004 142405.9016834 0
MA-5 274506.10486108996 101854.03277491998 0
MA-4 250806.67565151997 131470.92434847998 0
MA-3 299313.3 0 0
MA-2 240440.82610151998 122662.57389848001 0
MA-1 255043.8195669 0 0
LA-6 99791.740791 261293.1729948 12061.045168139999
LA-5 25901.484935204997 73536.49657218 0
LA-4 63101.85793610999 154397.07404952 0
LA-3 65280.10488384001 241423.81020450004 0
LA-2 226791.53888 31237.940482144 11059.694559840002
LA-1 85764.37127820001 271491.76068768 0
KY-6 161624.9594236 190458.55088720002 0
KY-5 58199.67457009001 235083.22542991 0
KY-4 118163.70905031002 232009.22596698 0
KY-3 228516.82586805001 125795.07413195001 0
KY-2 106910.02397599998 220297.66518615998 11586.907449894
KY-1 92552.98232656 234671.78495096002 0
KS-4 118904.93210115 185234.36789885 0
KS-3 208454.76997102 147195.33226989 0
KS-2 141615.66484145 174844.50834395003 0
KS-1 95262.61602312 196426.18397687998 0
IN-9 135787.1110072 212787.86594666 0
IN-8 108703.1964362 217152.74010949998 0
IN-7 200664.87826212 98429.42173788 0
IN-6 94155.28690680001 228460.09336864002 0
IN-5 194067.88883133003 193880.26139958 0
IN-4 109788.93670693 224944.96329307006 0
IN-3 105601.40156184002 222603.79843816 0
IN-2 129281.77834935 187732.72165064997 0
IN-1 207928.64492465 115740.6312439 0
IL-9 255264.20950007997 91470.39049991999 0
IL-8 193563.68275888 0 0
IL-7 269108.395192 37843.6709125 0
IL-6 202005.620779 164287.0278151 0
IL-5 245030.94469426 79121.66693493999 0
IL-4 177771.76314645997 32187.63685354 0
IL-3 179510.32317127 123238.97682873 0
IL-2 257211.60007400002 60188.599926 0
IL-18 113791.97389591999 253058.28941905004 0
IL-17 179324.88497125 140491.21502874998 0
IL-16 133239.79625706 204106.80374293998 0
IL-15 93742.5550905 231862.41207199998 0
IL-14 199972.5553184 164753.84468160002 0
IL-13 170570.93396445003 178825.56603554997 0
IL-12 137339.4928828 206934.9071172 0
IL-1 256364.71442556 72584.48706652 0
IL-11 195917.75017897 100314.34982102999 0
IL-10 206405.78060199998 96701.719398 0
ID-2 117312.62756978 219229.88702326998 18853.596068833
ID-1 122756.8100292 238800.7654236 0
IA-4 171396.77574495002 237042.72425504998 0
IA-3 224413.15359516 193802.18357963997 0
IA-2 224211.67578432 188949.52421568002 0
IA-1 228753.10042127996 194752.69957872 0
HI-2 168228.27951037002 60990.74397445 13010.074092888999
HI-1 175691.57294779998 58272.00365584 0
GA-9 63418.13004597001 253219.56995402998 0
GA-8 84804.55670348999 199754.62779165 0
GA-7 158220.50775444004 162431.89224556 0
GA-6 186476.7416127 169955.0583873 0
GA-5 270010.35035908 53492.41729064 0
GA-4 245417.13142282 74800.70059896 0
GA-3 100152.0254025 237950.97459749997 0
GA-2 165906.74116608 120608.45883392001 0
GA-14 63419.892124699996 214998.6078753 0
GA-13 230606.26123391997 83855.43209472 0
GA-12 109419.44003317 189294.44761749 0
GA-1 112626.03542959999 194421.9645704 0
GA-11 130838.70973515998 220171.89026484 0
GA-10 111455.14424184 232715.25575816006 0
FL-9 221242.05633248002 159825.54366752 0
FL-8 151890.67453632 273099.12546368 0
FL-7 222871.997791 157402.59244890002 0
FL-6 147571.70758862 261131.99241138005 0
FL-5 223291.06322004003 109484.53677996 0
FL-4 169210.9543248 275234.2456752 0
FL-3 152649.77583424 227132.62416576 0
FL-27 171619.46610557 148698.83389443 0
FL-26 169044.12875376001 143396.27124624004 0
FL-25 0 0 0
FL-24 220053.75105546002 41269.23548820001 0
FL-23 220600.70754818 129653.99245182 0
FL-22 236193.12276324 137558.67723676 0
FL-2 0 269448.92930744 0
FL-21 217108.35512392 131034.39466935997 0
FL-20 241709.37980125996 50399.19098788 0
FL-19 150859.80680382 258825.59319618 0
FL-18 176899.37284174 224386.02306896 0
FL-17 129948.96639401 241807.08320020002 0
FL-16 194069.68500411 234269.01499589 0
FL-15 171634.49997330998 194413.60002669 0
FL-14 219064.68625815 116896.01374185001 0
FL-13 225134.15067540001 164027.2493246 0
FL-12 148202.41006112 259472.78993888 0
FL-1 126928.12177584 258621.27636632003 0
FL-11 138682.86832548003 295877.48821848 0
FL-10 216204.65995759997 104571.3400424 0
DE-1 291699.32379556 175025.05479631998 18224.031107087998
CT-5 203638.81162235996 143226.28837763998 0
CT-4 222966.35131248002 120334.44868752001 0
CT-3 211844.26513992 122605.10306103999 0
CT-2 224511.18646268 140305.21353732 0
CT-1 226725.68769533 121399.61230467001 0
CO-7 241183.93080418 146178.98439690002 17377.788846327003
CO-6 233808.95393046 159401.014872 15678.310753124999
CO-5 147669.54843519998 237449.3287872 16609.11474304
CO-4 163926.8837183 244623.32564335 17561.26507166
CO-3 191814.10566944 201209.69687856 20993.789171647997
CO-2 309630.02071343997 162547.86630894 23711.903059824
CO-1 303729.20112112997 99387.6808745 19872.409544584003
CA-9 158216.05120875 98535.44879124999 0
CA-8 102660.52176993 140568.37823007 0
CA-7 198244.02652992 128573.57347008 0
CA-6 187701.91317264 54510.886827359995 0
CA-53 157520.3133753 0 0
CA-52 216640.65865897 113152.44134103 0
CA-5 245684.02562285002 68011.47437715 0
CA-51 144324.45048857003 49896.249511430004 0
CA-50 132305.24902655 165995.65097345 0
CA-49 197567.53005444002 138771.26994556 0
CA-48 179258.36055925 165205.93944075 0
CA-47 172749.1405615 84531.85943849999 0
CA-46 136149.61495674 54055.785043259995 0
CA-45 199646.73001728003 149081.66998272 0
CA-44 135011.11081319998 0 0
CA-43 183123.94282050003 58947.58138665 0
CA-42 124444.4922521 164652.5077479 0
CA-4 165727.13224635 214851.36775364997 0
CA-41 135463.38873911998 70737.41126087999 0
CA-40 139800.98475 25460.61525 0
CA-39 148244.13552465 135182.96447535 0
CA-38 164012.29185708 0 0
CA-37 230617.5405009 29265.8594991 0
CA-36 151959.67353186 108078.62646813998 0
CA-35 131681.15572419998 50992.8442758 0
CA-34 104712.36745320002 0 0
CA-33 251655.53282346 92519.56717653999 0
CA-32 149746.73061744001 59042.069382559996 0
CA-3 160470.79138248 108313.60861752002 0
CA-31 157220.28577145 88699.81422855 0
CA-30 223126.99271225996 70518.10728773999 0
CA-29 112852.46229081 0 0
CA-28 233379.03601264 64311.063987359994 0
CA-27 203950.11592799998 73089.884072 0
CA-26 196673.16032668 108628.63967332 0
CA-25 149953.31157376 147014.98842624 0
CA-24 198679.58790470997 129673.71209529001 0
CA-23 90110.21337506002 175493.68662494 0
CA-22 105523.50250776998 145290.39749223003 0
CA-2 275378.64374338 80450.65625662 0
CA-21 79283.65240505 76431.84759495 0
CA-20 195740.29093570999 53534.43399176001 0
CA-19 203488.86760494002 62144.432395059994 0
CA-18 201199.86893501997 0 0
CA-17 199290.42900576 55648.44550035 0
CA-16 113475.91444375999 61725.485556240004 0
CA-15 206905.76939613 67423.53060387 0
CA-14 234411.21964366004 52510.951664119995 0
CA-13 289212.48031595995 24052.619684039997 0
CA-12 241610.31329830003 0 0
CA-1 149050.6868583 194406.3131417 0
CA-11 223920.74626630003 81096.68423544001 0
CA-10 147942.78971024998 114839.71028975 0
AZ-9 204782.81927066 117401.78072934 0
AZ-8 138069.62388872 225256.57611128 0
AZ-7 145322.8389478 39995.6610522 0
AZ-6 188286.98529872 192926.81470128 0
AZ-5 132097.43574719998 232647.3642528 0
AZ-4 96026.872725 236620.12727499998 0
AZ-3 158590.85906507997 77798.54093492 0
AZ-2 206910.58643591998 147492.01356408 0
AZ-1 179367.50044342 148193.09955658 0
AR-4 88164.21886832 195524.15520244997 0
AR-3 102415.85326061999 194746.56791294002 0
AR-2 163284.0858216 172666.51417840002 0
AR-1 0 0 0
AL-7 258040.7 0 0
AL-6 0 258556.34463865001 0
AL-5 0 274114.9 0
AL-4 55833.7027 243966.2973 0
AL-3 99731.13481841999 209571.96518158 0
AL-2 108989.52802433 199676.37197567002 0
AL-1 117012.2374608 208131.7625392 0
AK-1 160497.00918159 182091.09081840998 0
