AREA DEM REP OTH4 OTH5 OTH6 OTH7 OTH8 OTH9 OTH10 OTH11 OTH12 OTH13 OTH14 OTH15 OTH16 OTH17 OTH18 OTH19 OTH20 OTH21 OTH22 OTH23 OTH24
AREA DEM REP OTH4 OTH5 OTH6 OTH7 OTH8 OTH9 OTH10 OTH11 OTH12 OTH13 OTH14 OTH15 OTH16 OTH17 OTH18 OTH19 OTH20 OTH21 OTH22 OTH23 OTH24
MS-4 38.95 58.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.45 NA NA NA NA NA NA
MT-1 46.1 50.67 NA NA NA NA NA NA NA NA NA NA NA 3.24 NA NA NA NA NA NA NA NA NA
NC-1 78.52 21.48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-10 37.38 62.62 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-11 34.15 63.03 NA NA NA NA NA NA NA NA NA NA NA 2.81 NA NA NA NA NA NA NA NA NA
NC-12 79.09 20.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-13 47.03 49.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.05
NC-2 44.48 52.98 NA NA NA NA NA NA NA NA NA NA NA 2.54 NA NA NA NA NA NA NA NA NA
NC-3 NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-4 77.54 19.59 NA NA NA NA NA NA NA NA NA NA NA 2.87 NA NA NA NA NA NA NA NA NA
NC-5 40.42 59.58 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-6 41.64 58.36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-7 45.41 51.72 NA 2.87 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-8 41.92 58.08 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NC-9 48.34 48.68 NA NA NA NA NA NA NA NA NA NA NA 2.98 NA NA NA NA NA NA NA NA NA
ND-1 37.93 57.59 NA NA NA NA NA NA 4.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NE-1 42.37 57.63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NE-2 46.59 53.41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NE-3 24.28 75.72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NH-1 51.98 44.79 NA NA NA NA NA NA NA NA NA NA NA 3.22 NA NA NA NA NA NA NA NA NA
NH-2 57.45 39.69 NA NA NA NA NA NA NA NA NA NA NA 2.86 NA NA NA NA NA NA NA NA NA
NJ-1 73.02 23.52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.46
NJ-10 90.14 5.88 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.98
NJ-11 52.4 44.37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.24
NJ-12 77.67 22.33 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NJ-2 55.96 40.34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.7
NJ-3 49.25 48.34 NA 2.41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NJ-4 41.05 54.95 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.99
NJ-5 54.8 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.2
NJ-6 70.59 29.41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NJ-7 51.3 45.86 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.84
NJ-8 83.77 12.82 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.41
NJ-9 75.48 21.68 NA NA NA NA NA NA NA NA NA NA NA 2.84 NA NA NA NA NA NA NA NA NA
NM-1 52.96 42.26 NA NA NA NA NA NA NA NA NA NA NA 4.78 NA NA NA NA NA NA NA NA NA
NM-2 49.54 50.46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NM-3 58.98 36.85 NA NA NA NA NA NA NA NA NA NA NA 4.17 NA NA NA NA NA NA NA NA NA
NV-1 63.2 33.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.59
NV-2 41.88 58.12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NV-3 51.2 44.25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.55
NV-4 50.19 45.33 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.48
NY-1 42.86 54.57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.57 NA NA
NY-10 86.5 13.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-11 45.98 51.23 NA NA NA 2.79 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-12 88.1 8.65 NA NA NA NA 3.24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-13 96.28 3.72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-14 80.47 15.37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.16 NA NA 4.16
NY-15 96.98 3.02 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-16 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-17 81.51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18.49 NA NA NA NA NA NA
NY-18 62.08 37.92 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-19 49.24 47.77 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.98
NY-2 46.54 53.46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-20 70 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-21 46.13 51.32 NA NA NA NA 2.55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-22 49.44 50.56 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-23 47.55 52.45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-24 45.3 54.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-25 56.38 43.62 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-26 72.52 27.48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-27 46.23 50.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.97 NA NA NA NA NA NA
NY-3 64.43 35.57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-4 66.8 33.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-5 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-6 84.62 NA NA NA NA NA 15.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NY-7 89.93 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.07
NY-8 89.47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.53
NY-9 89.22 7.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.29 NA NA NA NA NA
OH-1 45.49 51.8 NA NA NA NA NA NA NA NA NA NA NA 2.71 NA NA NA NA NA NA NA NA NA
OH-10 44.95 52.12 NA NA NA NA NA NA NA NA NA NA NA 2.93 NA NA NA NA NA NA NA NA NA
OH-11 88.85 11.15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-12 46.89 50.48 NA NA NA NA 2.63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-13 68.28 31.72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-14 45.3 54.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-15 41.81 55.2 NA NA NA NA NA NA NA NA NA NA NA 2.99 NA NA NA NA NA NA NA NA NA
OH-16 48.14 51.86 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-2 42.62 54.57 NA NA NA NA 2.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-3 78.91 21.09 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-4 39.01 60.99 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-5 37.15 59.79 NA NA NA NA NA NA NA NA NA NA NA 3.06 NA NA NA NA NA NA NA NA NA
OH-6 31.88 68.12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-7 43.91 56.09 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-8 32.44 67.56 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OH-9 74.17 25.83 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OK-1 41.93 58.07 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OK-2 36.66 59.39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.95
OK-3 34.24 65.76 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OK-4 35.04 61.87 NA NA NA NA NA 3.09 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OK-5 44.71 55.29 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
OR-1 69.89 25.86 NA NA NA NA NA NA NA NA NA NA NA 4.25 NA NA NA NA NA NA NA NA NA
OR-2 41.41 54.5 NA NA NA NA NA NA NA NA 4.1 NA NA NA NA NA NA NA NA NA NA NA NA
OR-3 80.44 13.95 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.6
OR-4 60.88 34.62 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.5
OR-5 48.07 47.67 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.26
PA-1 50.24 49.76 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-10 48.51 51.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-11 44.22 55.78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-12 32.22 67.78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-13 38.69 61.31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-14 41.37 58.63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-15 29.49 70.51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-16 47.15 50.49 NA NA NA NA NA NA NA NA NA 2.36 NA NA NA NA NA NA NA NA NA NA NA
PA-17 54.78 45.22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-18 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-2 83.56 16.44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-3 95.29 4.71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-4 64.98 35.02 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-5 69.75 30.25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-6 59.81 40.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-7 52.45 44.64 NA NA NA NA NA NA NA NA NA 2.91 NA NA NA NA NA NA NA NA NA NA NA
PA-8 56.73 43.27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
PA-9 41.29 58.71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
RI-1 78.81 21.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
RI-2 72.04 27.96 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-1 46.57 53.43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-2 37.01 60.16 2.83 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-3 27.79 69.23 2.98 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-4 37.26 59.35 3.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-5 37.94 59.25 NA 2.81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-6 76.65 20.42 NA NA NA NA 2.93 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SC-7 39.25 60.75 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
SD-1 40.48 55.45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.07
TN-1 19.45 77.34 NA NA NA NA NA NA 3.22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-2 32.03 63.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.78
TN-3 29.33 67.66 NA NA NA NA NA NA 3.02 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-4 26.8 70.13 NA NA NA NA NA NA 3.07 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-5 68.22 31.78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-6 27.14 68.77 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.1
TN-7 31.64 64.37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.99
TN-8 28.22 68.75 NA NA NA NA NA NA 3.04 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TN-9 84.07 12.75 NA NA NA NA NA NA 3.18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-1 21.52 75.3 NA NA NA NA NA NA NA NA NA NA NA 3.18 NA NA NA NA NA NA NA NA NA
TX-10 43.45 53.2 NA NA NA NA NA NA NA NA NA NA NA 3.35 NA NA NA NA NA NA NA NA NA
TX-11 15.52 81.17 NA NA NA NA NA NA NA NA NA NA NA 3.31 NA NA NA NA NA NA NA NA NA
TX-12 33.86 63.6 NA NA NA NA NA NA NA NA NA NA NA 2.55 NA NA NA NA NA NA NA NA NA
TX-13 14.09 82.56 NA NA NA NA NA NA NA NA NA NA NA 3.35 NA NA NA NA NA NA NA NA NA
TX-14 34 63.06 NA NA NA NA NA NA NA NA NA NA NA 2.94 NA NA NA NA NA NA NA NA NA
TX-15 64.32 32.87 NA NA NA NA NA NA NA NA NA NA NA 2.8 NA NA NA NA NA NA NA NA NA
TX-16 68.85 27.66 NA NA NA NA NA NA 3.49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-17 40.17 57.5 NA NA NA NA NA NA NA NA NA NA NA 2.33 NA NA NA NA NA NA NA NA NA
TX-18 82.08 14.37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.55
TX-19 21.2 78.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-2 44.91 51.47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.62
TX-20 82 NA NA NA NA NA NA NA NA NA NA NA NA 18 NA NA NA NA NA NA NA NA NA
TX-21 45.12 51 NA NA NA NA NA NA NA NA NA NA NA 3.88 NA NA NA NA NA NA NA NA NA
TX-22 37.5 59.27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.24
TX-23 40.96 56.56 NA NA NA NA NA NA NA NA NA NA NA 2.48 NA NA NA NA NA NA NA NA NA
TX-24 40.53 59.47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-25 36.96 60.13 NA NA NA NA NA NA NA NA NA NA NA 2.91 NA NA NA NA NA NA NA NA NA
TX-26 29.77 67.2 NA NA NA NA NA NA NA NA NA NA NA 3.03 NA NA NA NA NA NA NA NA NA
TX-27 31.71 64.96 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.33
TX-28 81.21 NA NA NA NA NA NA NA NA NA NA NA NA 18.79 NA NA NA NA NA NA NA NA NA
TX-29 70.95 25.51 NA NA NA NA NA NA NA NA NA NA NA 3.54 NA NA NA NA NA NA NA NA NA
TX-3 40.13 56.44 NA NA NA NA NA NA NA NA NA NA NA 3.43 NA NA NA NA NA NA NA NA NA
TX-30 88.5 NA NA NA NA NA NA NA NA NA NA NA NA 11.5 NA NA NA NA NA NA NA NA NA
TX-31 41.64 55.69 NA NA NA NA NA NA NA NA NA NA NA 2.67 NA NA NA NA NA NA NA NA NA
TX-32 50.07 47.27 NA NA NA NA NA NA NA NA NA NA NA 2.65 NA NA NA NA NA NA NA NA NA
TX-33 79.2 17.71 NA NA NA NA NA NA NA NA NA NA NA 3.09 NA NA NA NA NA NA NA NA NA
TX-34 68.55 31.45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-35 72.11 24.95 NA NA NA NA NA NA NA NA NA NA NA 2.94 NA NA NA NA NA NA NA NA NA
TX-36 22.52 77.48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-4 19.16 77.6 NA NA NA NA NA NA NA NA NA NA NA 3.24 NA NA NA NA NA NA NA NA NA
TX-5 35.8 64.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-6 44.27 52.63 NA NA NA NA NA NA NA NA NA NA NA 3.1 NA NA NA NA NA NA NA NA NA
TX-7 49.05 50.95 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
TX-8 19.35 77.42 NA NA NA NA NA NA NA NA NA NA NA 3.23 NA NA NA NA NA NA NA NA NA
TX-9 85.33 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14.67
UT-1 29.82 59.42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.76
UT-2 36.54 55.27 NA NA NA NA NA NA NA NA NA NA NA 8.18 NA NA NA NA NA NA NA NA NA
UT-3 28.63 61.72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.66
UT-4 51.26 48.74 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-1 42.4 57.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-10 53.96 46.04 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-11 75.45 21.43 NA NA NA NA NA NA NA NA NA NA NA 3.12 NA NA NA NA NA NA NA NA NA
VA-2 48.23 51.77 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-3 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-4 69.21 27.79 NA NA NA NA NA NA NA NA NA 3 NA NA NA NA NA NA NA NA NA NA NA
VA-5 50.12 49.88 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-6 40.92 59.08 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-7 48.19 49.1 NA NA NA NA NA NA NA NA NA NA NA 2.71 NA NA NA NA NA NA NA NA NA
VA-8 82.27 17.73 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VA-9 39.88 60.12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
VT-1 67.15 28.24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.61
WA-1 68.73 31.27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-10 67.01 32.99 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-2 77.76 NA NA NA NA NA NA NA NA NA NA 22.24 NA NA NA NA NA NA NA NA NA NA NA
WA-3 47.57 52.43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-4 35.26 64.74 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-5 46.02 53.98 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-6 68.03 31.97 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-7 90.09 9.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-8 50.23 49.77 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WA-9 61.72 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-1 47.73 49.08 NA NA NA NA NA 3.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-2 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-3 62.3 37.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-4 82.39 14.3 NA NA NA NA NA 3.31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-5 38.31 61.69 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-6 42.38 57.62 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-7 39.82 57.17 NA NA 3.01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WI-8 42.46 57.54 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WV-1 38.87 61.13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WV-2 43.19 53.6 NA NA NA NA NA NA NA NA NA NA NA NA 3.21 NA NA NA NA NA NA NA NA
WV-3 47.57 52.43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
WY-1 33.3 61.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.51
