AREA DEM REP OTH
AREA DEM REP OTH
MI-12 165635.57995582 65027.08336735 0
MI-1 110835.63322853 200210.31312692002 10945.943984793
MI-11 186120.16681853 136129.73318147002 0
MI-10 137856.41494793998 152685.64573431 12411.236288216998
ME-2 140797.472904 132454.662616 0
ME-1 181843.7697936 121800.03020639998 0
MD-8 167837.99978491 59090.399731130005 0
MD-7 127611.82595732002 43624.37404268 0
MD-6 125018.92589584 116462.37410415997 0
MD-5 145789.41275517 83536.68724483001 0
MD-4 141751.71122448 21958.68877552 0
MD-3 137692.89054576 101897.00945424 0
MD-2 137213.991675 98559.008325 0
MD-1 97840.94651232 138403.26203088 0
MA-9 193138.34395536 132101.05604464 0
MA-8 195703.37737695 89853.12262304999 0
MA-7 167219.74840109 26013.95159891 0
MA-6 197904.07582973997 108438.85076198999 0
MA-5 201497.16182475002 77120.73817525001 0
MA-4 212958.4 0 0
MA-3 156517.61197633 90255.28802367 0
MA-2 175024.00867968 96756.79132032 0
MA-1 162410.03216893002 94300.06783107002 0
LA-6 0 108119.29930354001 0
LA-5 8948.94152924 26398.462016839996 0
LA-4 0 0 0
LA-3 16534.67950512 34345.05536203 3275.258832027
LA-2 106135.58516320001 32492.114836800007 0
LA-1 36687.76420754001 98954.03427713999 0
KY-6 92864.28003746 154140.01996253998 0
KY-5 36742.47206008001 178094.62793992003 0
KY-4 81584.83212093 163395.18833426002 0
KY-3 147301.0003014 97765.9996986 0
KY-2 65082.62818384 172964.57181616 0
KY-1 57459.00987427 175405.29012572995 0
KS-4 73936.89632656 156406.30367344 0
KS-3 155222.18504028 137037.18836939998 0
KS-2 92080.87727328 144991.92272672 0
KS-1 63337.574181 160268.625819 0
IN-9 78399.098197 155009.826293 0
IN-8 67757.37486022999 154810.74613884 0
IN-7 120978.9696356 67320.23808849999 0
IN-6 66568.47070944001 154049.12929056003 0
IN-5 94570.1713342 161543.8286658 0
IN-4 67078.01434857999 160589.78565141998 0
IN-3 65754.6417818 147475.26849316002 0
IN-2 71981.35428094001 131153.49113126 0
IN-1 124744.47472275 106408.02527725 0
IL-9 190649.99328966 84762.60671033998 0
IL-8 139964.1880599 100653.51194010001 0
IL-7 173643.7 0 0
IL-6 150531.78001679998 141177.8199832 0
IL-5 193809.16893968 88629.27592780002 0
IL-4 112575.60677012999 39692.075263009996 0
IL-3 137919.62710731998 61847.27289268 0
IL-2 158935.01458908 65788.28541092 0
IL-17 127283.77620155999 122741.12379844 0
IL-16 95045.25257124999 196699.24742875004 0
IL-15 76093.40626398 211635.99373602003 0
IL-14 132057.73221381 118755.16778619 0
IL-13 144473.9304111 125619.7695889 0
IL-12 73789.89275330001 203823.43500803 0
IL-1 175668.60032577 72741.29967422999 0
IL-11 156659.47366482002 121844.32633518 0
IL-10 155337.22848861 105081.47151139 0
ID-2 84304.5504768 173513.04952320002 0
ID-1 61218.38918036 179190.82797294002 0
IA-4 96106.44835349 203262.72493907998 0
IA-3 162448.03259673997 165861.26740326 0
IA-2 153279.1358945 185751.86410550002 0
IA-1 148856.21833824003 183221.18166176 0
HI-2 129774.20826216 68102.23258259 0
HI-1 127427.50943579999 66880.3905642 0
GA-9 60829.32053478001 192210.87946522 0
GA-8 67552.89127208 154500.30872792 0
GA-7 132997.18616352 93975.61383648001 0
GA-6 107934.2689572 191179.23104280003 0
GA-5 175625.91207378 60621.38792621999 0
GA-4 171309.88632576 59141.31367424 0
GA-3 78746.87125463999 184944.42874536 0
GA-2 116883.2101616 99881.8898384 0
GA-14 64768.87691184 163454.32308816002 0
GA-13 158902.54803753 54483.15196247 0
GA-12 86080.92075527999 144862.97924472002 0
GA-1 86367.561096 143679.938904 0
GA-11 96278.88252636 174718.31747364 0
GA-10 83884.97773028 178176.22226972 0
FL-9 112201.42175279999 86071.57824720001 0
FL-8 101424.35823888998 196251.94176111 0
FL-7 106973.61988532002 160911.28011468003 0
FL-6 0 210925.51470867998 0
FL-5 0 0 0
FL-4 112310.33407666002 163549.06592334 0
FL-3 100167.26247909 163632.63145142 0
FL-28 85425.76324566 122723.53675434 0
FL-27 95111.27628682 115965.02371318 0
FL-26 63149.23595319 110469.46404681001 0
FL-25 158234.06633320998 106950.23366679 0
FL-24 127659.97550302 42638.22449698 0
FL-23 165167.94399315 130770.7280234 10444.806536605001
FL-22 164627.42151746 115831.87848254 0
FL-2 125593.30787911001 169551.39212088997 0
FL-21 112903.40268648001 178799.79731352002 0
FL-20 161199.77423454 57206.82576546 0
FL-19 101838.63434692001 200202.76565308002 0
FL-18 0 160259.7492157 0
FL-17 96480.4409175 180246.90847211 0
FL-16 96337.45613401002 155975.64386599002 0
FL-15 101807.29500194 130984.80499806 0
FL-14 130116.72672457999 92475.07327542 0
FL-13 120439.57845336001 146924.96052058003 0
FL-12 88225.54629023 200047.35370977 0
FL-1 105100.1341731 192552.16582689996 0
