AREA DEM REP OTH
SC-5 76670.23396335999 149275.05183424 0
SC-4 0 188518.8 0
SC-3 0 188882.7 0
SC-2 85936.4647384 148145.5352616 0
SC-1 91102.37537934 151390.82281973 0
RI-2 85817.92582127999 99552.72436896 0
RI-1 106294.96217787999 50227.83782212 0
PA-9 79619.52524149998 199830.57475849998 0
PA-8 145469.51398992 136886.78601008 0
PA-7 144224.15080244 145915.54919756 0
PA-6 178508.70742607999 129848.09257392 0
PA-5 200409.1445757 102083.85542430001 0
PA-4 206173.02024604 135268.17975396 0
PA-3 211209.83474948 0 0
PA-2 150319.90492169998 58541.015964390004 0
PA-17 175174.05824496 175870.74175503998 0
PA-16 104065.77727371002 191885.12272629 0
PA-15 81302.6084782 199790.39152180002 0
PA-14 0 238779.2 0
PA-13 0 229797 0
PA-12 176074.2635928 145934.7364072 0
PA-1 157095.54498485 196933.35501515 0
PA-11 99140.27046239999 191863.3295376 0
PA-10 141184.20006656 158370.99993344 0
OR-6 124671.60595201001 133143.80593157 0
OR-5 147523.69665474002 156837.70334526003 0
OR-4 152083.80828807 142907.95407327 16222.946975101
OR-3 196917.33048526 72194.32934966 0
OR-2 85270.08294 169762.31706 0
OR-1 193555.24543540002 88634.28278355 0
OK-5 75002.49041116 144373.83082012003 0
OK-4 68379.5991585 157187.7008415 0
OK-3 50830.04101875001 146846.45898124998 0
OK-2 56038.18963968 165585.78432 0
OK-1 68057.39962254 146337.95419689998 0
OH-9 152739.15807342003 138915.54192658 0
OH-8 97762.91394186999 193988.38605813 0
OH-7 139825.97256576 183426.82743424 0
OH-6 93863.46472005 194346.03527994998 0
OH-5 93918.28225500001 190714.917745 0
OH-4 80238.02671439998 200065.5732856 0
OH-3 190189.61023386 77682.58976614001 0
OH-2 69234.35006360001 201758.54993640003 0
OH-15 110203.96221761999 164040.23778238 0
OH-14 115122.98518024999 191294.51481975 0
OH-13 146070.32817867002 149558.57182133003 0
OH-12 87752.61181125 194648.48818874997 0
OH-1 149974.46402356 157801.13597643998 0
OH-11 185744.51071869 52599.18928131 0
OH-10 121546.23973769 169539.46026231002 0
NY-9 139702.2151616 0 0
NY-8 127803.18320279999 38768.8167972 0
NY-7 131946.92916487998 32207.47083512 0
NY-6 113199.08134115001 54147.61865885 0
NY-5 132015.64900399998 32789.150996 0
NY-4 141455.53138662002 139984.66861338 0
NY-3 146701.55104085998 144887.74895914 0
NY-26 158700.13023735 96023.16976264998 0
NY-25 153205.3251996 129337.67480040001 0
NY-24 101122.3848425 176852.6151575 0
NY-23 117392.70026684999 174626.39973314997 0
NY-22 137836.97403279 136190.12596720998 0
NY-2 116972.43187564 136983.16812436 0
NY-21 103403.23370370003 163924.6662963 0
NY-20 170060.45582192 111537.94417808001 0
NY-19 145439.06991507 135492.03008492998 0
NY-18 142830.74536899998 116887.25463100002 0
NY-17 145412.90906688 137305.89093311998 0
NY-16 153963.93588883997 61145.864111159994 0
NY-15 105626.03157952 21073.168420479997 0
NY-14 111163.61036446 29245.145809880003 0
NY-13 132179.3 0 0
NY-12 195558.71125917 38292.80869967 0
NY-1 144531.71918031003 167439.18081969002 0
NY-11 97057.0361592 115846.9638408 0
NY-10 160381.81153736 31054.76362954 0
NV-4 109485.49772303998 104074.90227696 0
NV-3 126031.79598741 130827.30401259 0
NV-2 96116.36894199999 158920.59731349998 8424.0337445
NV-1 101372.87345664 115313.32089628 0
NM-3 90840.85494055 62597.645059450006 0
NM-2 65726.54334497999 69965.25665501998 0
NM-1 114948.00189773999 95329.79810225999 0
NJ-9 108061.49828649999 70792.67709109999 5818.832009319999
NJ-8 89159.08766939999 36722.66061645 6917.74905816
NJ-7 146220.09421834 155938.60578166 0
NJ-6 115607.9838725 78251.2001775 6965.825991250001
NJ-5 149369.18359528 117053.98180168 9322.631845582
NJ-4 80277.8873204 177034.51679632 10665.98248436
NJ-3 144847.9991486 125188.80481164 9203.593247356002
NJ-2 95127.65367072 143110.75866300002 7643.682748638001
NJ-12 136314.8772992 67534.55753728 0
NJ-1 131030.35786632 102069.32127777001 7132.223258229001
NJ-11 156592.03819464 113590.35690978 0
NJ-10 118137.04030355999 30782.795439120004 6111.754955424
NH-2 167590.66181094002 144936.73818906 0
NH-1 158874.43943268002 159176.46056732 0
NE-3 40741.016967 150035.83131675998 0
NE-2 94485.98607142002 108214.61392858 0
NE-1 80373.3414822 131919.25851780002 0
ND-1 0 151513.13332026 0
NC-9 97071.51774319999 140616.48225680002 0
NC-8 74238.87943331999 177888.89535389998 0
NC-7 107112.01862208 166457.58137792 0
NC-6 143121.18491204997 116894.40106868999 0
NC-5 95438.35570500001 174336.64429499998 0
NC-4 171028.2690504 94867.73094960001 0
NC-3 79447.6385644 158123.36143559997 0
NC-2 194296.91291889004 105610.78708111001 0
NC-14 144261.62634336003 119425.27365664001 0
NC-13 138701.49054552 136759.70945448 0
NC-12 153145.03182484 81080.19159768001 0
NC-1 138108.94682058002 120098.75317941999 0
NC-11 138420.7223948 161781.7762342 0
NC-10 72884.80397664 190608.59602336 0
MT-2 89381.90201685 139543.70796347 19648.49001968
MT-1 115056.20370114001 132687.7156956 0
MS-4 52429.87792092 117343.05091127999 0
MS-3 70345.98306279 139260.91693721 0
MS-2 128345.61604605001 65823.68395394999 0
MS-1 62472.74040028 141109.45959972002 0
MO-8 50203.13878503 181829.96891334 0
MO-7 67303.16834263 168240.08672515 0
MO-6 66621.44258296 178430.45872788 0
MO-5 143288.82202131997 81426.35745243999 0
MO-4 70883.28378508 167281.29161763002 0
MO-3 86420.86704768 186190.50569118 0
MO-2 117357.86007732002 189532.25493166002 0
MO-1 168543.38660082 47595.41660565999 0
MN-8 119554.72176366 182561.47823634002 0
MN-7 79150.37778261 188433.80528869 0
MN-6 106832.15977898998 193619.14022100996 0
MN-5 212182.0083513 58544.2916487 0
MN-4 192273.52288145997 89011.07711854 0
MN-3 185158.5889757 138885.71102430002 0
MN-2 155303.60753669002 148154.07604787 0
MN-1 121991.66808185 148770.3875217 11544.452865645
MI-9 93721.76312592 212471.92760664 11107.512440452001
MI-8 148749.28797591003 139377.72083531003 9250.888215001
MI-7 160824.81157599998 149222.4524428 0
MI-6 204164.266019 117001.233981 0
MI-5 89421.99649692001 178477.27756032 9537.128717124
MI-4 116646.07890207 164068.27686447 9421.964543001
MI-3 144496.23949920002 137487.50487296 11659.455627840001
MI-2 86410.47538629 183825.17174934 0
MI-13 141403.14741572 55616.8329319 8689.825823674
MI-12 172166.3293818 58496.31010703999 0
MI-1 109737.25445925 201308.72409539003 10945.943984793
MI-11 195867.45289377 126382.44710623 0
MI-10 134511.62874396 156030.43193828998 12411.236288216998
ME-2 140902.53873600002 132349.596784 0
ME-1 188108.36648891997 115535.43351108 0
MD-8 176364.02672401 50564.37279202999 0
MD-7 133170.40986362 38065.790136380005 0
MD-6 125145.29306012999 116336.00693986999 0
MD-5 153562.62730815998 75763.47269184 0
MD-4 133546.49686336 30163.90313664 0
MD-3 144760.64884182002 94829.25115817999 0
MD-2 131592.85685009998 104180.1431499 0
MD-1 104215.54333344 132028.66520976 0
MA-9 202200.16411816 123039.23588184001 0
MA-8 197200.3502169 88356.1497831 0
MA-7 162408.30656457003 30825.39343543 0
MA-6 203470.46624834996 102872.46034337998 0
MA-5 210193.77378461004 68424.12621539 0
MA-4 212958.4 0 0
MA-3 161691.08243838002 85081.81756162 0
MA-2 183319.38379152 88461.41620848 0
MA-1 164442.99646386 92267.10353614 0
LA-6 0 108119.29930354001 0
LA-5 9570.13238326 25674.72922532 0
LA-4 0 0 0
LA-3 17736.148457440002 33523.74378017 3275.258832027
LA-2 108658.26273395 29969.43726605 0
LA-1 37075.015774420004 98566.78271026003 0
KY-6 98272.09337994 148732.20662006 0
KY-5 45534.44405677 169302.65594323003 0
KY-4 74669.73756217 170310.28289302002 0
KY-3 146682.5247135 98384.4752865 0
KY-2 70590.73093048 167456.49287424 0
KY-1 63830.80585588 169033.49414412 0
KS-4 76951.14440744 153392.05559256003 0
KS-3 158624.7823572 133634.59105247998 0
KS-2 103665.51076712001 133407.28923288 0
KS-1 69506.57855094 154099.62144905998 0
IN-9 84661.513916 148747.410574 0
IN-8 66520.78457541 156047.33642366 0
IN-7 134206.63182707 54092.59538951999 0
IN-6 65575.18408896 155042.41591103998 0
IN-5 92214.1274254 163899.8725746 0
IN-4 71242.4909794 156425.3090206 0
IN-3 64586.4275074 148643.4607008 0
IN-2 76904.94436222 126229.92217328999 0
IN-1 124951.72605425 106200.77394575 0
IL-9 194819.62988861997 80592.94257011998 0
IL-8 129815.31846222 110802.38153778002 0
IL-7 173643.7 0 0
IL-6 164556.06908832 127153.53091167999 0
IL-5 199087.88925614997 83350.5848432 0
IL-4 112624.53768710999 39643.160120019995 0
IL-3 133752.80920036 66014.09079963999 0
IL-2 159924.06677704 64799.23322296 0
IL-17 128666.86394338001 121358.03605662 0
IL-16 100716.70730235 191027.79269765 0
IL-15 80643.24249324002 207086.15750675998 0
IL-14 141111.09973349998 109701.80026650001 0
IL-13 139482.94995691 130610.75004309001 0
IL-12 73187.77726693 204425.55049439997 0
IL-1 171352.60251822002 77057.29748178 0
IL-11 162138.67387487998 116365.12612512 0
IL-10 146872.60510568 113546.09489431999 0
ID-2 86522.40059904 171295.19940096003 0
ID-1 59218.26335252 181190.97902432 0
IA-4 100247.38642069 199121.78687188003 0
IA-3 162923.03049198 165386.26950802 0
IA-2 158772.4551875 180258.54481249998 0
IA-1 156029.82074852 176047.57925148003 0
HI-2 128363.79279531998 69512.64804943 0
HI-1 131746.56600621 62561.333993789995 0
GA-9 65421.16513212 187619.03486788002 0
GA-8 68261.35200668001 153791.84799332003 0
GA-7 137959.9691328 89012.83086719998 0
GA-6 114371.31112259999 184742.1888774 0
GA-5 188061.92269632 48185.37730368 0
GA-4 174816.61614592 55634.56080896001 0
GA-3 77268.43324293 186422.86675706998 0
GA-2 114596.79356331 102168.30643668999 0
GA-14 59996.88955608 168226.31044392 0
GA-13 164333.32079538 49052.37920462 0
GA-12 88452.55294755 142491.34705245 0
GA-1 85230.574332 144816.925668 0
GA-11 92689.38911376 178307.81088624 0
GA-10 94172.00669344001 167889.21951268002 0
FL-9 120843.76510409999 77429.23489590001 0
FL-8 105786.62580961 191889.67419039 0
FL-7 114906.73652543001 152978.16347457 0
FL-6 0 210925.51470867998 0
FL-5 0 0 0
FL-4 122381.60215344 153477.79784656002 0
FL-3 98697.28628838001 165102.63474495997 0
FL-28 91745.44658774998 116403.85341225 0
FL-27 100923.81100569999 110152.48899429999 0
FL-26 66859.69327650001 106759.0067235 0
FL-25 163533.77456870998 101650.52543129 0
FL-24 129725.07959550002 40573.120404500005 0
FL-23 158046.2127274 137892.45928915 10444.806536605001
FL-22 168409.24690238 112050.05309762 0
FL-2 135609.60404854 159535.09595146 0
FL-21 114214.63774080001 177488.5622592 0
FL-20 164738.00483586 53668.59516414001 0
FL-19 102635.81221394001 199405.58778606 0
FL-18 0 160259.7492157 0
FL-17 98435.30572568999 178292.07210534997 0
FL-16 98979.60322327999 153333.49677672 0
FL-15 108713.2123237 124078.8876763 0
FL-14 133146.11208586 89445.68791413998 0
FL-13 129622.44863414002 137742.11783614 0
FL-12 89423.81025366 198849.08974634003 0
FL-1 122327.17774882 175325.12225118 0
FL-11 92686.51193444998 162441.25209815998 0
FL-10 118470.53956194001 68418.32407480001 7025.2383024010005
DE-1 176871.27645 134039.38783125003 10151.816455
CT-5 135016.22708571 131512.07291429 0
CT-4 151065.44684992 108175.75315008001 0
CT-3 149210.84818976 102252.47529168 8138.284306608
CT-2 165296.73335131 117137.76123517 9237.602496799
CT-1 158784.00781089 91604.21414991001 0
CO-8 107587.00219986 119519.15984922 0
CO-7 158080.47374406 147652.32427187997 14314.992382626
CO-6 164867.72503806 105239.46596624999 0
CO-5 93477.50850723 171096.76042766002 11106.444849145
CO-4 107279.64866086001 214413.60940064 0
CO-3 141132.72618648 164449.37381351998 0
CO-2 224170.68681135002 99100.45014988 15701.142700432
CO-1 209648.53711511998 57922.82120626 0
CA-9 101917.43679234 94037.46320766 0
CA-8 159216.57331762 52728.72668238 0
CA-7 142709.1248616 66401.9751384 0
CA-6 126128.404017 86838.19598300001 0
CA-52 116659.21988964001 50928.380110360005 0
CA-5 97072.6549298 168104.3450702 0
CA-51 148700.42345457 86777.27654543001 0
CA-50 170106.88025174997 89166.61974824998 0
CA-49 141989.03681337 126584.26318662999 0
CA-48 86097.90942965001 158126.19057035004 0
CA-47 151720.88723392002 121228.31276608 0
CA-46 101534.99029725 50607.509702749994 0
CA-45 108403.28503449999 127499.21496550001 0
CA-44 126092.32716311999 43926.07283688 0
CA-43 117517.91838415999 28770.866986959994 0
CA-42 116557.440745 52205.059255 0
CA-4 166055.90131338 80707.49868661999 0
CA-41 101201.55225856001 125193.64774144001 0
CA-40 131170.29626113997 164292.30373886 0
CA-39 104266.50458037 58968.39541963 0
CA-38 133745.84597736 68887.95402263998 0
CA-37 75830.87677662 0 0
CA-36 195757.23060606996 78459.09681556 0
CA-35 94676.73395045001 50307.16604955 0
CA-34 57143.32469992 0 0
CA-33 95560.7357482 54528.2642518 0
CA-32 170206.31242126 71528.78757874 0
CA-3 133507.2373814 161673.7626186 0
CA-31 125090.90667108001 63291.693328919995 0
CA-30 157812.46522875 0 0
CA-29 83913.96736469999 0 0
CA-28 153942.42749759997 75685.5725024 0
CA-27 115844.97271074001 117044.72728925999 0
CA-26 134323.29254949003 111413.40745051 0
CA-25 97137.18880012 67611.21119988 0
CA-24 159143.3470368 89631.05296319998 0
CA-23 66887.00902905001 111719.49097094999 0
CA-22 59115.63939183 56327.66060817 0
CA-2 213308.08476192 77047.31523808002 0
CA-21 75770.03501613 66537.06498386999 0
CA-20 68341.45193226 155093.44806773998 0
CA-19 179541.49763924998 79842.00236075 0
CA-18 113033.91181764001 44744.28818236 0
CA-17 148980.12257856 53276.25719579999 0
CA-16 135496.66771452 0 0
CA-15 113420.01810284 0 0
CA-14 150057.94064460002 58816.2593554 0
CA-13 73160.31936960001 68733.68063039999 0
CA-12 195273.73253167 34735.5444674 0
CA-1 75542.70677125 146463.79322875 0
CA-11 226064.57538164 45483.22461836 0
CA-10 170327.71914116002 0 0
AZ-9 0 192036.6 0
AZ-8 0 220392.8 0
AZ-7 119013.05682203999 62224.86130175 0
AZ-6 144750.95391627 156823.14608372998 0
AZ-5 90176.49455547 187583.56357283003 0
AZ-4 137410.30507786002 124428.29492214 0
AZ-3 97289.14105381999 35956.658946179996 0
AZ-2 145365.7510984 147265.7489016 0
AZ-1 151125.40068 177074.59932 0
AR-4 54029.78521306001 136652.09908796 0
AR-3 63670.7426096 134418.65195874 0
AR-2 82458.69843620001 136126.8857902 0
AR-1 51655.376213100004 136774.02378689998 0
AL-7 138258.28760484 62770.1608672 0
AL-6 0 170327.81647263002 0
AL-5 79001.02312704 145848.500736 0
AL-4 38950.287494849996 173917.87098975 0
AL-3 55627.40575424 141305.87224156 6653.515896595999
AL-2 64491.149489250005 145643.64377355002 0
AL-1 0 167231.15889252 0
AK-1 129147.17067384 70939.81864089999 0
