AREA DEM REP OTH
OR-4 219850.03440521995 191898.17420067 0
OR-3 308794.76025918004 90574.71415613999 21434.196128420997
OR-2 153945.58209954 241877.12160348002 0
OR-1 274672.59137534996 133511.46780624 0
OK-5 155354.9539762 155318.0460238 0
OK-4 92195.60468968 211064.79188732003 0
OK-3 72411.70118445999 234258.09881554 0
OK-2 78560.79213008001 203170.05982 0
OK-1 112769.793504 206730.51213312 0
OH-9 223686.1992789 105045.1007211 0
OH-8 115009.91880300001 247007.54499525 0
OH-7 123113.72708832001 222148.07380764 0
OH-6 100038.82199167999 243781.97800832 0
OH-5 143958.5983948 239557.4016052 0
OH-4 116184.099933 222487.56351756002 12276.750587376
OH-3 239180.77481424 82485.86761443 0
OH-2 154626.60882087998 226910.49117911997 0
OH-16 147141.38805409998 248707.6119459 0
OH-15 146610.47670672 237707.32329328 0
OH-14 170861.36672477 228250.73327523 0
OH-13 199105.8553968 141540.08304384 0
OH-12 185229.21316536 220729.82113727997 0
OH-1 183914.10496641003 195623.39519309 0
OH-11 272927.19964895997 69958.40035104 0
OH-10 175978.61597957998 203992.68402042 0
NY-9 218402.02486766997 31215.45209272 10592.820437507
NY-8 234240.18302358 27772.943177730005 0
NY-7 183196.34357660997 18331.788995793002 7890.169521779999
NY-6 158878.65377339997 55917.14622659999 0
NY-5 212576.06669151998 0 22785.230954866995
NY-4 208198.36665684002 122817.70097639 10549.639198084002
NY-3 205796.292485 139080.72448900001 10219.693678901001
NY-27 137072.9152315 215274.9436623 15221.644781895
NY-26 220113.65334156004 93856.60129785999 0
NY-25 216402.01744756 120153.84970876001 10949.360644096001
NY-24 163593.57887802002 166530.940803 0
NY-23 137038.89605868 172954.29932352004 0
NY-22 165790.92562112003 146674.9126 0
NY-2 164275.595997 150048.391809 11671.0056741
NY-21 135957.83563908 175807.56436092 0
NY-20 214954.348598 130412.65140199999 0
NY-19 191373.3059992 144660.06368008 10554.406059574001
NY-18 180899.48707208 141380.74572377 0
NY-17 199289.51628975 106705.770714 12987.2193759
NY-16 216692.31678896002 0 0
NY-15 178253.23967174 6991.329947438 8821.62844016
NY-14 153799.76237792 37964.04976864 7112.979898368
NY-13 229689.8181221 16415.44059498 0
NY-12 255447.70118928 43303.8978936 0
NY-1 157759.19346287998 183400.74686342 9300.173692104
NY-11 138489.83810434 132295.46189566 0
NY-10 210318.25402536 48589.19987176 9499.364891356
NV-4 150075.48358272 146432.38203936 10509.715956863998
NV-3 188905.64534408003 157491.56734766002 13645.019712058001
NV-2 143549.4244965 199116.70529850002 12578.9057295
NV-1 149542.91539334 62729.40927288 8968.284183404
NM-3 194570.11831703997 116620.68168296 0
NM-2 137734.23117405002 134419.66882595 0
NM-1 190137.02358398 115403.51301623999 0
NJ-9 203537.46534488004 82288.93465512 0
NJ-8 181436.05697998003 45017.21529987 0
NJ-7 205159.64003548998 184217.45996450997 0
NJ-6 199347.78810551998 104527.51189447999 0
NJ-5 224397.08339840002 158279.71660159997 0
NJ-4 154036.16892045 219873.33107955 0
NJ-3 215507.4079244 175240.5920756 0
NJ-2 173386.92979878 176401.97020121999 0
NJ-12 231028.69396608003 95016.1386384 0
NJ-1 237892.97899019998 110868.18613368 0
NJ-11 230064.36256838002 167869.93743162 0
NJ-10 240102.45943509002 34201.93670376 0
NH-2 224282.76985518 171326.93014481998 0
NH-1 210047.17396373997 187144.59732857998 0
NE-3 59396.51681468 207962.70753505 0
NE-2 146733.91672419998 150694.4346492 0
NE-1 121594.09933735 164441.12227817 0
ND-1 107609.13189162001 241371.69550683998 16709.401856755998
NC-9 181172.63746683003 210869.26253317003 0
NC-8 186110.61443802004 188840.78556198 0
NC-7 157797.20010516 259642.89989483997 0
NC-6 261243.05388676 133398.5754419 14698.995231775998
NC-5 118915.05624456 251849.68249171998 0
NC-4 313352.58430838 131537.61569162 0
NC-3 122757.434773 229812.56522699996 0
NC-2 289073.03551440005 144256.55894144002 0
NC-13 127168.11105824 254390.28894176002 0
NC-12 294201.05043135 0 0
NC-1 207430.72353 168161.77647 0
NC-11 201021.82400639998 214890.2895345 15118.85628693
NC-10 125656.01534992 265081.54557632 0
MT-1 275789.15253053996 294325.04746946 0
MS-4 0 263461 0
MS-3 119461.91069484001 235787.88930516 0
MS-2 234110.68096744 82932.11903256 0
MS-1 108354.58619616 231073.24774661998 0
MO-8 86275.819685 248926.437225 0
MO-7 93379.00829740001 265655.43212879996 0
MO-6 114379.6998532 260610.75065059998 0
MO-5 223020.41797389 132619.85444849 0
MO-4 113743.06940064 247822.66037759997 0
MO-3 112566.80056482 277889.76140057994 0
MO-2 211581.97681608 231277.05626616 0
MO-1 275954.7793602 62324.587401799996 0
MN-8 168776.7921096 209956.3676448 0
MN-7 162930.70227852 191005.67196522 12850.507416915
MN-6 138895.36511944 255910.43488056 0
MN-5 266870.89588096 107920.22921184 0
MN-4 263018.02287096 110502.36329496001 0
MN-3 243130.98752928 181760.21247072003 0
MN-2 217106.6584446 174715.20498168 0
MN-1 172103.12081969 186798.23982407004 0
MI-9 238377.72188496002 131124.0121028 12486.650732704
MI-8 225261.69610022 168468.41000535002 0
MI-7 177103.56886519998 197148.43113480002 0
MI-6 174603.39419040002 180648.3029904 13340.28807552
MI-5 217114.41938471998 130028.51548544 11729.854363655999
MI-4 126798.64236989999 224062.02544292997 11998.63218717
MI-3 192020.91862308004 190451.48137692 0
MI-2 158790.56323453 201755.12292901002 15837.198781144
MI-14 270431.58654407 53990.837950279994 14180.868733584
MI-13 228817.47448705003 46944.35405495 12148.65994158
MI-12 249063.58145565004 99603.74026629001 0
MI-1 157182.43733696 229442.09810367998 0
MI-11 229824.4060828 175078.32194725 0
MI-10 150467.47308143997 234137.12691856 0
ME-2 213912.5192981 162204.4807019 0
ME-1 260323.17414852002 155283.62585148 0
MD-8 266924.07290087006 110060.22709913 0
MD-7 240267.8348622 97490.1651378 0
MD-6 201028.56284384002 138714.54873207002 0
MD-5 269179.58250213997 106686.71749786 0
MD-4 268525.34815942 64689.985162109995 0
MD-3 252649.9742388 106921.0257612 0
MD-2 219201.03372045004 111701.66627955 0
MD-1 129775.2176259 253181.48237410001 0
MA-9 252006.58334448 152427.21665552 0
MA-8 323344.1 0 0
MA-7 262096.8 0 0
MA-6 255859.77493346 141416.89087831002 0
MA-5 275635.63679321 100724.46320679 0
MA-4 251872.84787792002 130404.75212208 0
MA-3 299313.3 0 0
MA-2 241474.79934336 121628.60065664 0
MA-1 255043.8195669 0 0
LA-6 100916.06700360001 260168.88409679997 12061.045168139999
LA-5 26196.060084047996 73060.44429239999 0
LA-4 63874.31102460001 153296.84210212 0
LA-3 65942.37190926001 240329.04226452002 0
LA-2 227659.1043472 30726.180889312 11059.694559840002
LA-1 86869.92410352 270386.20786236005 0
KY-6 170021.1850928 182062.325218 0
KY-5 59078.17416875001 234204.72583125002 0
KY-4 119284.36738218 230888.53261782002 0
KY-3 229450.47315574 124861.42684426002 0
KY-2 107979.2597336 219228.46330802 11586.907449894
KY-1 93538.05986448 233686.74013552 0
KS-4 121070.52557286998 183068.77442713 0
KS-3 204464.12928109002 151185.93630169 0
KS-2 148051.63671745 168408.53646795 0
KS-1 96169.03896912 195519.76103087998 0
IN-9 138563.69707958 210011.27987427998 0
IN-8 109785.1539977 216070.74885789998 0
IN-7 201535.24267511998 97559.05732488 0
IN-6 95162.29068248 227453.08959296 0
IN-5 192225.64832390996 195722.50190699997 0
IN-4 110832.40269339998 223901.49730659998 0
IN-3 106613.38947551999 221591.81052448 0
IN-2 133993.72337010002 183020.7766299 0
IN-1 208743.93649720002 114925.30607740002 0
IL-9 256304.79470813996 90429.80529185999 0
IL-8 193563.68275888 0 0
IL-7 270068.96743275 36883.066794 0
IL-6 191317.61793327998 174975.03066082002 0
IL-5 246039.6938904 78112.9177388 0
IL-4 178403.36301354 31556.03698646 0
IL-3 178089.70235595 124659.59764405 0
IL-2 258167.45077630001 59232.749223700004 0
IL-18 114910.42709056 251939.87290944 0
IL-17 179107.79380257 140708.30619743 0
IL-16 136028.57312994 201318.02687005996 0
IL-15 94765.548102 230839.45296700002 0
IL-14 195688.22371552003 169038.17628448003 0
IL-13 172041.2992554 177355.2007446 0
IL-12 140695.44530656002 203578.95469344 0
IL-1 257391.96222531996 71557.20518648 0
IL-11 196762.45601211995 99469.61436467 0
IL-10 207299.09902599998 95808.400974 0
ID-2 118583.16862728 217959.34596577 18853.596068833
ID-1 124026.20843400001 237531.3670188 0
IA-4 181506.79700055 226932.70299945 0
IA-3 226793.45141004 191421.88576476 0
IA-2 230254.36491492 182906.83508508 0
IA-1 234412.53547842 189093.26452158001 0
HI-2 168950.04955964003 60268.973925180006 13010.074092888999
HI-1 176391.4750572 57572.1249428 0
GA-9 64371.27285051 252266.42714949005 0
GA-8 85693.24225935999 198865.94223577998 0
GA-7 153873.07045 166779.32955000002 0
GA-6 181468.30453181997 174963.49546818 0
GA-5 270984.57904128 52518.22095872 0
GA-4 246381.14710971995 73836.65289028 0
GA-3 101175.1250805 236927.87491949997 0
GA-2 161670.84314624 124844.35685376 0
GA-14 64255.760145399996 214162.73985460002 0
GA-13 231579.66154751997 82881.99938303999 0
GA-12 110716.83353017998 187997.08485639 0
GA-1 113860.7982568 193187.20174319998 0
GA-11 132392.17734758 218618.42265242 0
GA-10 112523.03615896002 231647.36384104003 0
FL-9 216120.0124006 164947.5875994 0
FL-8 153416.55791424 271573.24208576 0
FL-7 218731.78141088 161542.80882902 0
FL-6 149098.29764886003 259605.40235114002 0
FL-5 224262.83452715995 108512.76547284 0
FL-4 171540.91384128 272904.28615872 0
FL-3 156893.88213248 222888.51786752001 0
FL-27 166273.38571039998 154044.91428959998 0
FL-26 172221.58513368003 140218.81486632 0
FL-25 0 0 0
FL-24 220865.68974978002 40457.323761420004 0
FL-23 221346.85513559 128907.84486441 0
FL-22 237025.72964809998 136726.0703519 0
FL-2 0 269448.92930744 0
FL-21 217662.48254295997 130480.30286720001 0
FL-20 242586.05613158 49522.54386841999 0
FL-19 152539.92662922002 257145.47337078 0
FL-18 179310.08137353003 221975.35568186 0
FL-17 131281.50059657 240474.54899764003 0
FL-16 198880.82811638003 229457.87188362 0
FL-15 173738.72747616 192309.37252384 0
FL-14 219987.4023207 115973.29767930001 0
FL-13 219190.44969706002 169970.95030294 0
FL-12 149766.70057104 257908.49942896 0
FL-1 128186.79320440002 257362.60493776 0
FL-11 140015.5781602 294544.82183980005 0
FL-10 217143.5713096 103632.42869039999 0
DE-1 292435.42697192 174288.95161996 18224.031107087998
CT-5 200802.84256476 146062.25743523997 0
CT-4 223896.00987887997 119404.79012112001 0
CT-3 212574.45738383997 121874.87642924 0
CT-2 224884.72197464 139931.67802536002 0
CT-1 227677.70595324 120447.59404676 0
CO-7 241681.07380599 145681.80092102 17377.788846327003
CO-6 231474.36529277998 161735.64439851 15678.310753124999
CO-5 150280.7000896 234838.1771328 16609.11474304
CO-4 169523.0060478 239027.20331385 17561.26507166
CO-3 197467.06057807998 195556.74196992 20993.789171647997
CO-2 310964.70811014 161213.17891224 23711.903059824
CO-1 304997.36534146 98119.5589531 19872.409544584003
CA-9 158500.76294709998 98250.7370529 0
CA-8 109104.89579832 134124.00420168 0
CA-7 198142.51698335996 128675.08301664 0
CA-6 188429.06021951995 53783.73978048 0
CA-53 157520.3133753 0 0
CA-52 217567.17939411 112225.92060588999 0
CA-5 246628.18633875 67067.31366125001 0
CA-51 144907.13201064002 49313.56798936 0
CA-50 132906.62364095 165394.27635905 0
CA-49 194897.60539228 141441.19460772 0
CA-48 178547.52402977002 165916.77597023 0
CA-47 173499.8607914 83781.13920859998 0
CA-46 136719.56543783998 53485.83456216 0
CA-45 192655.00458 156073.39542000002 0
CA-44 135011.11081319998 0 0
CA-43 183851.90023530004 58219.62397185 0
CA-42 133354.8087085 155742.1912915 0
CA-4 170551.95423795 210026.54576205 0
CA-41 136040.50353816 70160.29646183999 0
CA-40 140294.85251544 24966.747484559997 0
CA-39 145507.93030125 137919.16969875002 0
CA-38 164012.29185708 0 0
CA-37 231399.76354656 28483.636453439998 0
CA-36 149302.16011735 110736.13988265001 0
CA-35 132228.757574 50445.242426 0
CA-34 104712.36745320002 0 0
CA-33 252686.50933550994 91488.59066449 0
CA-32 150371.67725359998 58417.1227464 0
CA-3 159679.83952860002 109104.56047140001 0
CA-31 157829.60200322 88090.49799678 0
CA-30 224009.33750874 69635.76249126 0
CA-29 112852.46229081 0 0
CA-28 234273.80314620998 63416.29685379 0
CA-27 204781.18052000002 72258.81948 0
CA-26 197467.31136883996 107834.48863116 0
CA-25 153684.24311398 143284.05688602 0
CA-24 198472.29846641998 129881.00153358 0
CA-23 90964.39551746001 174639.50448254 0
CA-22 109050.1215115 141763.77848850001 0
CA-2 276448.62244848 79380.67755152 0
CA-21 79828.46979645001 75887.03020354999 0
CA-20 196487.86576101 52786.83423899 0
CA-19 204286.00657491 61347.31998842 0
CA-18 201199.86893501997 0 0
CA-17 200054.22595015998 54884.67404983999 0
CA-16 113944.35042693999 61257.04957306 0
CA-15 207730.23867434997 66599.06132565 0
CA-14 235274.94154232004 51647.25845768001 0
CA-13 290159.10479514 23106.001470162 0
CA-12 241610.31329830003 0 0
CA-1 156754.35867689998 186702.6413231 0
CA-11 224835.70696108 80181.69303892 0
CA-10 144040.15424625 118742.34575375 0
AZ-9 205548.1365695 116636.46343049998 0
AZ-8 139943.07910640002 223383.1208936 0
AZ-7 145877.2748361 39441.2251639 0
AZ-6 186721.1877366 194492.6122634 0
AZ-5 133472.99781144 231271.80218856 0
AZ-4 97029.6038418 235617.36289350002 0
AZ-3 159277.12113222003 77112.27886777998 0
AZ-2 203132.26487706 151270.33512294 0
AZ-1 180215.78412924 147344.81587076 0
AR-4 89064.77616476 194623.59790601 0
AR-3 103459.58984893998 193702.83132462 0
AR-2 164337.52611801997 171613.07388198 0
AR-1 0 0 0
AL-7 258040.7 0 0
AL-6 0 258556.34463865001 0
AL-5 0 274114.9 0
AL-4 56734.991440000005 243065.00856000002 0
AL-3 100687.50000361998 208615.59999637998 0
AL-2 110062.94455817001 198602.95544183 0
AL-1 118215.04266 206928.95733999996 0
AK-1 163921.65686443 178666.44313556998 0
